NumericCas,CASNumber,ChemicalName,MW,PEL-TWA,PEL-TWAConvert,PEL-TWAmgm3,PEL-TWAmgm3Convert,NOTEPEL,PEL-STEL,PEL-STELConvert,PEL-STELmgm3,PEL-STELmgm3Convert,PEL-CL,PEL-CLConvert,PEL-CLmgm3,PEL-CLmgm3Convert,PEL-mpcfa,PEL-COMMENTS,REL-TWA,REL-TWAConvert,REL-TWAmgm3,REL-TWAmgm3Convert,NOTEREL,REL-STEL,REL-STELConvert,REL-STELmgm3,REL-STELmgm3Convert,REL-CL,REL-CLConvert,REL-CLmgm3,REL-CLmgm3Convert,RELFCC,REL-COMMENTS
81812,81-81-2,WARFARIN,3.0835000000000002e+02,7.9293011188584402e-03,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,7.9293011188584402e-03,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.
83261,83-26-1,PINDONE,2.3027000000000001e+02,1.0617970208885222e-02,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,"SYN - 2-PIVALYL-1,3-INDANDIONE; PIVAL.",1.0617970208885222e-02,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,"SYN - 2-PIVALYL-1,3-INDANDIONE; PIVAL."
83794,83-79-4,ROTENONE,3.9443000000000001e+02,3.0994092741424334e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,3.0994092741424334e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
84151,84-15-1,O-TERPHENYLS,,,0,,0,,,0,,0,1.0000000000000000e+00,0,9.0000000000000000e+00,0,,NONE.,,0,,0,,,0,,0,5.0000000000000000e-01,0,5.0000000000000000e+00,0,,NONE.
84662,84-66-2,DIETHYL PHTHALATE,2.2225999999999999e+02,,0,,0,,,0,,0,,0,,0,,,5.5003149464591017e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
84742,84-74-2,DIBUTYL PHTHALATE,2.7838000000000000e+02,4.3914792729362745e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,4.3914792729362745e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
85007,85-00-7,DIQUAT DIBROMIDE,3.4405000000000001e+02,,0,,0,,,0,,0,,0,,0,,,3.5532626071791890e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.
85449,85-44-9,PHTHALIC ANHYDRIDE,1.4812000000000000e+02,2.0000000000000000e+00,0,1.2000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+00,0,6.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
86500,86-50-0,AZINPHOS-METHYL,3.1733999999999997e+02,1.5409340139913030e-02,1,2.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,1.5409340139913030e-02,1,2.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.
86884,86-88-4,ANTU,2.0228000000000000e+02,3.6261617559818070e-02,1,2.9999999999999999e-01,0,,,0,,0,,0,,0,,SYN - A-NAPHTHYLTHIOUREA.,3.6261617559818070e-02,1,2.9999999999999999e-01,0,,,0,,0,,0,,0,,SYN - A-NAPHTHYLTHIOUREA.
87683,87-68-3,HEXACHLOROBUTADIENE,2.6074000000000001e+02,,0,,0,,,0,,0,,0,,0,,,2.0000000000000000e-02,0,2.3999999999999999e-01,0,,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
87865,87-86-5,PENTACHLOROPHENOL,2.6631999999999999e+02,4.5903424451787321e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.,4.5903424451787321e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.
88722,88-72-2,NITROTOLUENE O-ISOMER,1.3715000000000001e+02,5.0000000000000000e+00,0,3.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,2.0000000000000000e+00,0,1.1000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
88891,88-89-1,PICRIC ACID,2.2912000000000000e+02,1.0671263966480448e-02,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,1.0671263966480448e-02,1,1.0000000000000001e-01,0,,3.2013791899441334e-02,1,2.9999999999999999e-01,0,,0,,0,,NONE.
89725,89-72-5,O-SEC-BUTYLPHENOL,1.5024000000000001e+02,,0,,0,,,0,,0,,0,,0,,,5.0000000000000000e+00,0,3.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
90040,90-04-0,O-ANISIDINE,1.2317000000000000e+02,9.9253064869692292e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,,9.9253064869692292e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.
91203,91-20-3,NAPHTHALENE,1.2818000000000001e+02,1.0000000000000000e+01,0,5.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+01,0,5.0000000000000000e+01,0,,1.5000000000000000e+01,0,7.5000000000000000e+01,0,,0,,0,,NONE.
92068,92-06-8,M-TERPHENYL,2.3031999999999999e+02,,0,,0,,,0,,0,1.0000000000000000e+00,0,9.0000000000000000e+00,0,,NONE.,,0,,0,,,0,,0,5.0000000000000000e-01,0,5.0000000000000000e+00,0,,NONE.
92524,92-52-4,DIPHENYL,1.5422000000000000e+02,2.0000000000000001e-01,0,1.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - BIPHENYL.,2.0000000000000001e-01,0,1.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - BIPHENYL.
92842,92-84-2,PHENOTHIOAZINE,1.9927000000000001e+02,,0,,0,,,0,,0,,0,,0,,,6.1348923571034275e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
92944,92-94-4,P-TERPHENYL,,,0,,0,,,0,,0,1.0000000000000000e+00,0,9.0000000000000000e+00,0,,NONE.,,0,,0,,,0,,0,5.0000000000000000e-01,0,5.0000000000000000e+00,0,,NONE.
93765,93-76-5,"2,4,5-TRICHLOROPHENOXYACETIC ACID",2.5547999999999999e+02,9.5702207609206202e-01,1,1.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,9.5702207609206202e-01,1,1.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
94360,94-36-0,BENZOYL PEROXIDE,2.4224000000000001e+02,5.0466479524438568e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,5.0466479524438568e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
94757,94-75-7,"2,4-DICHLOROPHENOXYACETIC ACID",2.2103999999999999e+02,1.1061346362649294e+00,1,1.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,1.1061346362649294e+00,1,1.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
95136,95-13-6,INDENE,1.1617000000000000e+02,,0,,0,,,0,,0,,0,,0,,,1.0000000000000000e+01,0,4.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
95476,95-47-6,O-XYLENE,1.0618000000000001e+02,1.0000000000000000e+02,0,4.3500000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+02,0,4.3500000000000000e+02,0,,1.5000000000000000e+02,0,6.5500000000000000e+02,0,,0,,0,,NONE.
95487,95-48-7,O-CRESOL,1.0815000000000001e+02,5.0000000000000000e+00,0,2.2000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,2.2999999999999998e+00,0,1.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
95498,95-49-8,O-CHLOROTOLUENE,1.2659000000000000e+02,,0,,0,,,0,,0,,0,,0,,,5.0000000000000000e+01,0,2.5000000000000000e+02,0,,7.5000000000000000e+01,0,3.7500000000000000e+02,0,,0,,0,,NONE.
95501,95-50-1,O-DICHLOROBENZENE,1.4700000000000000e+02,,0,,0,,,0,,0,5.0000000000000000e+01,0,3.0000000000000000e+02,0,,NONE.,,0,,0,,,0,,0,5.0000000000000000e+01,0,3.0000000000000000e+02,0,,NONE.
95534,95-53-4,O-TOLUIDINE,1.0717000000000000e+02,5.0000000000000000e+00,0,2.2000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
95636,95-63-6,"1,2,4-TRIMETHYLBENZENE",1.2020999999999999e+02,,0,,0,,,0,,0,,0,,0,,,2.5000000000000000e+01,0,1.2500000000000000e+02,0,,,0,,0,,0,,0,,NONE.
96128,96-12-8,"1,2-DIBROMO-3-CHLOROPROPANE",2.3634999999999999e+02,1.0000000000000000e-03,0,9.6666666666666672e-03,1,,,0,,0,,0,,0,,SEE 29 CRF 1910.1044.,,0,,0,,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
96184,96-18-4,"1,2,3-TRICHLOROPROPANE",1.4743000000000001e+02,5.0000000000000000e+01,0,3.0000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+01,0,6.0000000000000000e+01,0,,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
96220,96-22-0,DIETHYL KETONE,8.6150000000000006e+01,,0,,0,,,0,,0,,0,,0,,,2.0000000000000000e+02,0,7.0500000000000000e+02,0,,,0,,0,,0,,0,,NONE.
96333,96-33-3,METHYL ACRYLATE,8.6099999999999994e+01,1.0000000000000000e+01,0,3.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+01,0,3.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
96695,96-69-5,"4,4'-THIOBIS(6-TERT-BUTYL-M-CRESOL)",3.5857999999999998e+02,3.4092810530425571e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,3.4092810530425571e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.
97778,97-77-8,DISULFIRAM,2.9656000000000000e+02,,0,,0,,,0,,0,,0,,0,,,1.6489074723496089e-01,1,2.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
98000,98-00-0,FURFURYL ALCOHOL,,5.0000000000000000e+01,0,2.0000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+01,0,4.0000000000000000e+01,0,,1.5000000000000000e+01,0,6.0000000000000000e+01,0,,0,,0,,NONE.
98011,98-01-1,FURFURAL,9.6090000000000003e+01,5.0000000000000000e+00,0,2.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,
98511,98-51-1,P-TERT-BUTYLTOLUENE,1.4827000000000001e+02,1.0000000000000000e+01,0,6.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+01,0,6.0000000000000000e+01,0,,2.0000000000000000e+01,0,1.2000000000000000e+02,0,,0,,0,,NONE.
98828,98-82-8,CUMENE,1.2020999999999999e+02,5.0000000000000000e+01,0,2.4500000000000000e+02,0,,,0,,0,,0,,0,,NONE.,5.0000000000000000e+01,0,2.4500000000000000e+02,0,,,0,,0,,0,,0,,NONE.
98839,98-83-9,ALPHA-METHYL STYRENE,,,0,,0,,,0,,0,1.0000000000000000e+02,0,4.8000000000000000e+02,0,,NONE.,5.0000000000000000e+01,0,2.4000000000000000e+02,0,,1.0000000000000000e+02,0,4.8500000000000000e+02,0,,0,,0,,NONE.
98953,98-95-3,NITROBENZENE,1.2312000000000000e+02,1.0000000000000000e+00,0,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+00,0,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
99081,99-08-1,NITROTOLUENE M-ISOMER,1.3715000000000001e+02,5.0000000000000000e+00,0,3.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,2.0000000000000000e+00,0,1.1000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
99650,99-65-0,M-DINITROBENZENE,1.6812000000000000e+02,1.4543183440399712e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - OTHER ISOMERS:  CAS NUMBERS:  000528-29-0; 000100-25-4.,1.4543183440399712e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - OTHER ISOMERS:  CAS NUMBERS:  000528-29-0; 000100-25-4.
99990,99-99-0,NITROTOLUENE P-ISOMER,1.3715000000000001e+02,5.0000000000000000e+00,0,3.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,2.0000000000000000e+00,0,1.1000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
100005,100-00-5,P-NITROCHLOROBENZENE,1.5756000000000000e+02,1.5517897943640518e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION (0.25 MG/M3 LIMIT OF QUANTITATION).
100016,100-01-6,P-NITROANILINE,1.3813999999999999e+02,1.0000000000000000e+00,0,6.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,5.3098306066309542e-01,1,3.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
100254,100-25-4,P-DINITROBENZENE,1.6812000000000000e+02,1.4543183440399712e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,"OTHER ISOMERS:  CAS NUMBERS:  000528-29-0, 000099-65-0.",1.4543183440399712e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,"OTHER ISOMERS:  CAS NUMBERS:  000528-29-0, 000099-65-0."
100378,100-37-8,2-DIETHYLAMINOETHANOL,1.1722000000000000e+02,1.0000000000000000e+01,0,5.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+01,0,5.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
100414,100-41-4,ETHYL BENZENE,1.0618000000000001e+02,1.0000000000000000e+02,0,4.3500000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+02,0,4.3500000000000000e+02,0,,1.2500000000000000e+02,0,5.4500000000000000e+02,0,,0,,0,,NONE.
100425,100-42-5,STYRENE,1.0416000000000000e+02,1.0000000000000000e+02,0,4.2601226993865032e+02,1,,6.0000000000000000e+02,0,2.5560736196319017e+03,1,2.0000000000000000e+02,0,8.5202453987730064e+02,1,,"SYN - PHENYLETHYLENE, VINYL BENZENE. VALUES IN PEL TABLE Z-2: ACCEPTABLE MAXIMUM PEAK ABOVE THE ACCEPTABLE CEILING CONCENTRATION FOR AN 8-HOUR SHIFT: 600 PPM/5 MINUTES IN ANY 3 HOURS.",5.0000000000000000e+01,0,2.1500000000000000e+02,0,,1.0000000000000000e+02,0,4.2500000000000000e+02,0,,0,,0,,"SYN - PHENYLETHYLENE, VINYL BENZENE. A. OSHA - VALUES IN PEL TABLE Z-2: ACCEPTABLE MAXIMUM PEAK ABOVE THE ACCEPTABLE CEILING CONCENTRATION FOR AN 8-HOUR SHIFT: 600 PPM/5 MINUTES IN ANY 3 HOURS."
7647010,7647-01-0,HYDROGEN CHLORIDE,3.6460000000000001e+01,,0,,0,,,0,,0,5.0000000000000000e+00,0,7.0000000000000000e+00,0,,NONE.,,0,,0,,,0,,0,5.0000000000000000e+00,0,7.0000000000000000e+00,0,,NONE.
7664382,7664-38-2,PHOSPHORIC ACID,9.8000000000000000e+01,2.4948979591836734e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,2.4948979591836734e-01,1,1.0000000000000000e+00,0,,7.4846938775510197e-01,1,3.0000000000000000e+00,0,,0,,0,,NONE.
7664393,7664-39-3,HYDROGEN FLUORIDE,1.9000000000000000e+01,3.0000000000000000e+00,0,2.3312883435582821e+00,1,as F,,0,,0,,0,,0,,NONE.,3.0000000000000000e+00,0,2.5000000000000000e+00,0,as F,6.0000000000000000e+00,0,5.0000000000000000e+00,0,,0,,0,,VALUES BASED ON 15 MINUTES.
7664417,7664-41-7,AMMONIA,1.7039999999999999e+01,5.0000000000000000e+01,0,3.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,2.5000000000000000e+01,0,1.8000000000000000e+01,0,,3.5000000000000000e+01,0,2.7000000000000000e+01,0,,0,,0,,NONE.
7664939,7664-93-9,SULFURIC ACID,9.8079999999999998e+01,2.4928629690048940e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,2.4928629690048940e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
7681494,7681-49-4,SODIUM FLUORIDE,1.9000000000000000e+01,,0,,0,as F,,0,,0,,0,,0,,,3.2171052631578947e+00,1,2.5000000000000000e+00,0,as F,,0,,0,,0,,0,,NONE.
7681574,7681-57-4,SODIUM METABISULFITE,1.9009999999999999e+02,,0,,0,,,0,,0,,0,,0,,,6.4308258811152030e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
7697372,7697-37-2,NITRIC ACID,6.3020000000000003e+01,2.0000000000000000e+00,0,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,2.0000000000000000e+00,0,5.0000000000000000e+00,0,,4.0000000000000000e+00,0,1.0000000000000000e+01,0,,0,,0,,NONE.
7719097,7719-09-7,THIONYL CHLORIDE,,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,1.0000000000000000e+00,0,5.0000000000000000e+00,0,,NONE.
7719122,7719-12-2,PHOSPHORUS TRICHLORIDE,1.3731999999999999e+02,5.0000000000000000e-01,0,3.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,2.0000000000000001e-01,0,1.5000000000000000e+00,0,,5.0000000000000000e-01,0,3.0000000000000000e+00,0,,0,,0,,NONE.
7722841,7722-84-1,HYDROGEN PEROXIDE,3.4020000000000003e+01,1.0000000000000000e+00,0,1.3999999999999999e+00,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+00,0,1.3999999999999999e+00,0,,,0,,0,,0,,0,,NONE.
7722885,7722-88-5,TETRASODIUM PYROPHOSPHATE (ANHYDRIDE),2.6589999999999998e+02,,0,,0,,,0,,0,,0,,0,,,4.5975930801053033e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
7723140,7723-14-0,PHOSPHORUS (YELLOW),3.0969999999999999e+01,7.8947368421052641e-02,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,7.8947368421052641e-02,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.
7726956,7726-95-6,BROMINE,1.5981999999999999e+02,1.0000000000000001e-01,0,6.9999999999999996e-01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000001e-01,0,6.9999999999999996e-01,0,,2.9999999999999999e-01,0,2.0000000000000000e+00,0,,0,,0,,NONE.
7727437,7727-43-7,BARIUM SULFATE,2.3338999999999999e+02,5.2380136252624365e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,5.2380136252624365e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
,,CHROMIC ACID AND CHROMATES,9.9989999999999995e+01,,0,,0,as CrO3,,0,,0,2.4452445244524456e-02,1,1.0000000000000001e-01,0,,NONE.,2.4452445244524455e-04,1,1.0000000000000000e-03,0,as CrO3,,0,,0,,0,,0,,"CARCINOGENIC CR(VI), 0.001 MG CR(VI)/M3 10-HR TWA.  LOWEST FEASIBLE CONCENTRATION."
7773060,7773-06-0,AMMONIUM SULFAMATE,1.1414000000000000e+02,1.0710530926931838e+00,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,1.0710530926931838e+00,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.
7778189,7778-18-9,CALCIUM SULFATE,1.3609999999999999e+02,8.9823659074210138e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,8.9823659074210138e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.
7778441,7778-44-1,CALCIUM ARSENATE,7.4920000000000002e+01,3.2634810464495460e-03,1,1.0000000000000000e-02,0,as As,,0,,0,,0,,0,,NONE.,,0,,0,as As,,0,,0,6.5269620928990924e-05,1,2.0000000000000001e-04,0,,VALUE BASED ON 15 MINUTES.
7782414,7782-41-4,FLUORINE,3.8000000000000000e+01,1.0000000000000001e-01,0,2.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000001e-01,0,2.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.
7782425,7782-42-5,GRAPHITE,1.2010000000000000e+01,,0,,0,natural,,0,,0,,0,,0,15,UNITS ARE MPPCF.,5.0895087427144050e+00,1,2.5000000000000000e+00,0,natural,,0,,0,,0,,0,,NONE.
,,SELENIUM COMPOUNDS,7.8959999999999994e+01,6.1930091185410346e-02,1,2.0000000000000001e-01,0,as Se; except selenium hexafluoride,,0,,0,,0,,0,,NONE.,6.1930091185410346e-02,1,2.0000000000000001e-01,0,as Se; except selenium hexafluoride,,0,,0,,0,,0,,NONE.
7782505,7782-50-5,CHLORINE,7.0900000000000006e+01,,0,,0,,,0,,0,1.0000000000000000e+00,0,3.0000000000000000e+00,0,,NONE.,5.0000000000000000e-01,0,1.4500000000000000e+00,0,,,0,,0,,0,,0,,VALUE BASED ON 15 MINUTES.
7782652,7782-65-2,GERMANIUM TETRAHYDRIDE,,,0,,0,,,0,,0,,0,,0,,,2.0000000000000001e-01,0,5.9999999999999998e-01,0,,,0,,0,,0,,0,,NONE.
7783064,7783-06-4,HYDROGEN SULFIDE,3.4079999999999998e+01,,0,,0,,5.0000000000000000e+01,0,6.9693251533742327e+01,1,2.0000000000000000e+01,0,2.7877300613496928e+01,1,,"VALUES FROM PEL TABLE Z-2: ACCEPTABLE MAXIMUM PEAK ABOVE THE ACCEPTABLE CEILING CONCENTRATION FOR AN 8-HOUR SHIFT: 50 PPM/10 MINUTES ONCE, ONLY IF NO OTHER MEASURABLE EXPOSURE OCCURS. B. NIOSH - VALUE BASED ON 10 MINUTE",,0,,0,,,0,,0,1.0000000000000000e+01,0,1.5000000000000000e+01,0,,NONE.
7783075,7783-07-5,HYDROGEN SELENIDE,7.9000000000000000e+01,5.0000000000000003e-02,0,2.0000000000000001e-01,0,as Se,,0,,0,,0,,0,,NONE.,5.0000000000000003e-02,0,2.0000000000000001e-01,0,as Se,,0,,0,,0,,0,,NONE.
7783417,7783-41-7,OXYGEN DIFLUORIDE,,5.0000000000000003e-02,0,1.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,5.0000000000000003e-02,0,1.0000000000000001e-01,0,,NONE.
7783542,7783-54-2,NITROGEN TRIFLUORIDE,,1.0000000000000000e+01,0,2.9000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+01,0,2.9000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
7783600,7783-60-0,SULFUR TETRAFLUORIDE,,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,1.0000000000000001e-01,0,4.0000000000000002e-01,0,,NONE.
7783791,7783-79-1,SELENIUM HEXAFLUORIDE,7.8959999999999994e+01,5.0000000000000003e-02,0,4.0000000000000002e-01,0,as Se,,0,,0,,0,,0,,NONE.,5.0000000000000003e-02,0,1.6147239263803681e-01,1,as Se,,0,,0,,0,,0,,NONE.
7783804,7783-80-4,TELLURIUM HEXAFLUORIDE,2.4161000000000001e+02,2.0000000000000000e-02,0,2.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,2.0000000000000000e-02,0,2.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.
7784421,7784-42-1,ARSINE,7.7945300000000003e+01,5.0000000000000003e-02,0,2.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,6.2736303535941226e-04,1,2.0000000000000000e-03,0,,VALUE BASED ON 15 MINUTES.
7786347,7786-34-7,PHOSDRIN,2.2416999999999999e+02,1.0906901012624350e-02,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,SYN - MEVINPHOS.,1.0000000000000000e-02,0,1.0000000000000001e-01,0,,2.9999999999999999e-02,0,2.9999999999999999e-01,0,,0,,0,,SYN - MEVINPHOS.
7789302,7789-30-2,BROMINE PENTAFLUORIDE,,,0,,0,,,0,,0,,0,,0,,,1.0000000000000001e-01,0,6.9999999999999996e-01,0,,,0,,0,,0,,0,,NONE.
7790912,7790-91-2,CHLORINE TRIFLUORIDE,,,0,,0,,,0,,0,1.0000000000000001e-01,0,4.0000000000000002e-01,0,,NONE.,,0,,0,,,0,,0,1.0000000000000001e-01,0,4.0000000000000002e-01,0,,NONE.
7803512,7803-51-2,PHOSPHINE,3.4000000000000000e+01,2.9999999999999999e-01,0,4.0000000000000002e-01,0,,,0,,0,,0,,0,,NONE.,2.9999999999999999e-01,0,4.0000000000000002e-01,0,,1.0000000000000000e+00,0,1.0000000000000000e+00,0,,0,,0,,NONE.
7803523,7803-52-3,STIBINE,,1.0000000000000001e-01,0,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000001e-01,0,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.
7803625,7803-62-5,SILICON TETRAHYDRIDE,,,0,,0,,,0,,0,,0,,0,,,5.0000000000000000e+00,0,7.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - SILANE.
8001352,8001-35-2,CHLORINATED CAMPHENE,4.1380000000000001e+02,2.9543257612373124e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION (0.01 MG/M3 LIMIT OF QUANTITATION).
8002059,8002-05-9,PETROLEUM DISTILLATES,9.9000000000000000e+01,5.0000000000000000e+02,0,2.0000000000000000e+03,0,,,0,,0,,0,,0,,NONE.,8.6439393939393938e+01,1,3.5000000000000000e+02,0,,,0,,0,4.4454545454545456e+02,1,1.8000000000000000e+03,0,,VALUE IS BASED ON 15 MINUTES.
8002742,8002-74-2,PARAFFIN WAX FUME,,,0,,0,,,0,,0,,0,,0,,,,0,2.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
8003347,8003-34-7,PYRETHRUM,3.2814600000000002e+02,3.7254758552595491e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,3.7254758552595491e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
8004135,8004-13-5,PHENYL ETHER-BIPHENYL MIXTURE,,1.0000000000000000e+00,0,7.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - PHENYL ETHER-DIPHENYL MIXTURE (VAPOR).,1.0000000000000000e+00,0,7.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - PHENYL ETHER-DIPHENYL MIXTURE (VAPOR).
8006642,8006-64-2,TURPENTINE,,1.0000000000000000e+02,0,5.6000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+02,0,5.6000000000000000e+02,0,,,0,,0,,0,,0,,NONE.
8008206,8008-20-6,KEROSENE,1.7000000000000000e+02,,0,,0,,,0,,0,,0,,0,,,1.4382352941176471e+01,1,1.0000000000000000e+02,0,,,0,,0,,0,,0,,NONE.
8012951,8012-95-1,"OIL MIST, MINERAL",,,0,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,,0,5.0000000000000000e+00,0,,,0,1.0000000000000000e+01,0,,0,,0,,NONE.
8022002,8022-00-2,METHYL DEMETON,4.6060000000000002e+02,,0,,0,,,0,,0,,0,,0,,,2.6541467650890140e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,NONE.
